service_id_number,service_name_en,service_name_fr,external_internal,service_type,service_description_en,service_description_fr,responsibility_area_en,responsibility_area_fr,authority_en,authority_fr,program_name_en,program_name_fr,program_id_number,service_owner,service_agreements,client_target_groups,cra_business_number,volumes_per_channel_online,volumes_per_channel_telephone,volumes_per_channel_in_person,volumes_per_channel_mail,user_fee,targets_published_en,targets_published_fr,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,interaction_points_online,interaction_points_total,percentage_online,owner_org,owner_org_title
2017-2018-IRCC-074,Access to Information,Accès à l’information,EX,RES,Provide a right of access to information in records under the control of a government institution in accordance with the principles that government information should be available to the public,"Accorde au public un droit d’accès aux documents relevant de l’administration fédérale, et ce, conformément aux principes selon lesquels les renseignements détenus par le gouvernement devraient être mis à la disposition du public.","CAB
Supporting delivery areas: DN and IN","DGAC
Appui aux secteurs de prestation : RN et RI",ATI Act,Loi sur l’accès à l’information,ATIP Processing and Reporting,Traitement des dossiers d’accès à l’information et protection des renseignements personnels (AIPRP) et rapports,5.1.1,94,N,PP,NA,47037,NA,NA,3386,Y,Yes,N,NA,NA,Y,Y,Y,Y,4,4,100,cic,"Immigration, Refugees and Citizenship Canada | Immigration, Réfugiés et Citoyenneté Canada"
2017-2018-IRCC-075,Privacy ,Protection des renseignements personnels ,EX,RES,To extend the present laws of Canada that protect the privacy of individuals with respect to personal information about themselves held by a government institution and that provide individuals with a right of access to that information.,Compléter la législation canadienne en matière de protection des renseignements personnels relevant des institutions fédérales et de droit d’accès des individus aux renseignements personnels qui les concernent,"CAB
Supporting delivery areas: DN","DGAC
Appui aux secteurs de prestation : RN",Privacy Act,Loi sur la protection des renseignements personnels,ATIP Processing and Reporting,Traitement des dossiers d’AIPRP et rapports,5.1.1,94,N,PP,NA,10516,NA,NA,1159,N,http://laws-lois.justice.gc.ca/eng/acts/p-21/,http://laws-lois.justice.gc.ca/fra/lois/p-21/,NA,NA,Y,Y,Y,Y,4,4,100,cic,"Immigration, Refugees and Citizenship Canada | Immigration, Réfugiés et Citoyenneté Canada"
2017-2018-IRCC-076,"Immigration Representatives Query 
Service","Service de consultation des 
représentants en immigration",EX,AD,The Immigration Representatives mailbox responds to general immigration programs and policy related inquiries by authorized representatives.,La boîte de réception des représentants en immigration répond aux demandes de renseignements générales liées aux programmes et aux politiques d’immigration par des représentants autorisés.,IPG,DGOPI,"IRPA, IRPR",LIPR et RIPR,"Permanent Economic Residents,
Temporary Economic Residents,
Family and Discretionary Immigration,
Refugee Protection","Résidents permanents profitables à l’économie
Résidents temporaires profitables à l’économie
Immigration pour motifs familiaux et discrétionnaires
Protection des réfugiés","1.1, 1.2, 2.1, 2.2",94,N,PP,NA,1998,NA,NA,NA,N,N,N,Y,Y,Y,Y,Y,Y,6,6,100,cic,"Immigration, Refugees and Citizenship Canada | Immigration, Réfugiés et Citoyenneté Canada"
2017-2018-CRA-010,Canada child benefit (CCB) payments ,Les Versements d'Allocation Canadienne pour Enfants (ACE),EX,RES,"CRA provides Canadians with the tools and information to apply for the Canada child benefit.  CRA processes the applications made, determines eligibility and entitlement, and issues regular payments. CRA also continues to process applications, determine eligibility, and issue retroactive payments for the Canada child tax benefit and the universal child care benefit for periods prior to July 2016.","L’Agence fournit aux Canadiens les outils et les renseignements dont ils ont besoin pour demander l’Allocation canadienne pour enfants.  L’Agence traite les demandes présentées, détermine l’admissibilité et le droit de recevoir des demandeurs, et verse les paiements réguliers. L’Agence continue également à traiter les demandes, à déterminer l’admissibilité et à émettre les paiements rétroactifs pour la prestation fiscale canadienne pour enfants et la prestation universelle pour la garde d’enfants pour les périodes antérieures à juillet 2016.",ABSB,DGCPS,Section 122.6 of the ITA,L'article 122.6 de la LIR,CCB,ACE,2.1.4,47,N,PP,NA,33956905,NA,NA,3368560,N,"Yes 
Weblink : http://www.cra-arc.gc.ca/gncy/stndrds/2017-2018/menu-17-18-eng.html","Oui 
Site Web: https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2017-2018.html",Y,Y,Y,Y,Y,N,5,6,83,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2017-2018-CRA-001,T1 Income Tax Return Filing,"Déclaration d'impôt sur le 
revenu T1",EX,REG,"Generally, individual taxpayers are required to file an income tax return each year. CRA provides support, information and systems enabling the taxpayer to file, processes the return, and issues a paper or electronic notice that reflects the assessment results.  Debit notices will include a request for payment and credit notices where no direct deposit is set up will include a refund cheque. CRA, taxpayer, and representative initiated reassessments may occur.","En règle générale, les particuliers sont tenus de produire une déclaration de revenus chaque année. L’Agence du revenu du Canada fournit du soutien, des renseignements et des systèmes permettant aux contribuables de produire leurs déclarations, puis traite les déclarations et envoie un avis papier ou électronique qui présente les résultats de la cotisation établie.  Les avis de débit comprendront une demande de paiement et les avis de crédit comprendront un chèque de remboursement, dans les cas où aucun dépôt direct n’est configuré. De nouvelles cotisations initiées par l’Agence, par le contribuable ou par son représentant peuvent être établies.","Assessment, Benefit, and Service Branch (ABSB)","Direction générale de cotisation, de prestation et de service (DGCPS)",Income Tax Act (ITA),Loi d'Impôt sur le Revenu (LIR),T1 Program,Programme T1,1.2.1,47,N,PP,NA,24239805,NA,NA,4571924,N,"Yes 
Weblink : http://www.cra-arc.gc.ca/gncy/stndrds/2017-2018/menu-17-18-eng.html","Oui 
Site Web: https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2017-2018.html",Y,Y,Y,Y,Y,N,5,6,83,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2017-2018-CRA-002,Authorize a Representative,Autoriser un Représentant ,EX,REG,"Due to the confidential nature of account information, a formal process is in place for taxpayers to authorize a representative to deal with income tax matters on their behalf. A request can be made at any time to both authorize or cancel an authorized representative.","En raison de la nature confidentielle des renseignements sur le compte, un processus officiel est en place pour permettre aux contribuables d’autoriser un représentant à gérer en leur nom certaines questions liées à l’impôt sur le revenu. Une demande peut être présentée en tout temps pour autoriser un représentant ou annuler l’autorisation d’un représentant accrédité.",ABSB,DGCPS,Section 241 of the ITA and Section 295 of the Excise Tax Act (ETA),L'article 241 de la LIR et l'article 295 de la Loi sur la Taxe d'Accise (LTA),Taxfiler Representative Identification System,Système d'identification des représentants des contribuables,1.2.1 & 1.2.2,47,N,PP,NA,1969038,NA,NA,713552,N,"Yes 
Weblink : http://www.cra-arc.gc.ca/gncy/stndrds/2017-2018/menu-17-18-eng.html","Oui 
Site Web: https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2017-2018.html",Y,Y,Y,Y,Y,N,5,6,83,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2017-2018-CRA-003,GST/HST Return Filing,La Production d'une Déclaration de la TPS/TVH,EX,REG,"A GST/HST Return may be filed by both individual and corporate taxpayers. CRA provides the information necessary for the client to file, processes the return and issues a request for payment or provides a refund. CRA and/or client-initiated reassessments may occur.","Une déclaration de la TPS/TVH peut être produite par un particulier ou une société. L’Agence fournit les renseignements nécessaires pour que le client produise sa déclaration, puis traite la déclaration, envoie une demande de paiement ou fourni un remboursement. De nouvelles cotisations initiées par l’Agence ou par le client peuvent être établies.",ABSB,DGCPS,ETA,LTA,GST/HST Returns,Déclarations de TPS / TVH.,1.2.2,47,N,ES,Y,6642655,NA,NA,983711,N,"Yes 
Weblink : http://www.cra-arc.gc.ca/gncy/stndrds/2017-2018/menu-17-18-eng.html","Oui
Site Web: https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2017-2018.html",Y,Y,Y,Y,Y,Y,6,6,100,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2017-2018-CRA-004,GST/HST Rulings,Décisions en Matière de TPS/TVH ,EX,REG,CRA provides GST/HST technical interpretations and  GST/HST rulings upon request. An interpretation is a written statement that sets out the CRA's view on how the ETA applies to a generic fact situation. An interpretation can also be a verbal statement that is provided in response to a toll-free telephone enquiry. A ruling is a written statement that sets out the CRA position on how the relevant provisions of the ETA applies to a clearly defined fact situation.,L’Agence fournit sur demande des interprétations techniques et des décisions à l’égard de la TPS/TVH. Une interprétation est une déclaration écrite qui présente le point de vue de l’Agence sur la façon dont la Loi sur la taxe d’accise (LTA) s’applique à une situation générique. Une interprétation peut aussi être une déclaration verbale formulée en réponse à une demande effectuée par l’intermédiaire d’une ligne téléphonique sans frais. Une décision est une déclaration écrite qui présente la position de l’Agence quant à la façon dont les dispositions pertinentes de la LTA s’appliquent à des circonstances clairement définies.,Legislative Policy and Regulatory Affairs Branch (LPRAB),Direction générale de la politique législative et des affaires réglementaires (DGPLAR) ,ETA,LTA,GST/HST Rulings,Décisions de la TPS/TVH,1.1.6,47,N,ES,Y,45,90491,NA,2036,N,"Yes 
Weblink : http://www.cra-arc.gc.ca/gncy/stndrds/2017-2018/menu-17-18-eng.html","Oui 
Site Web: https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2017-2018.html",Y,Y,Y,N,N,N,3,6,50,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2017-2018-CRA-005,T2 Corporation Income Tax Return Filing,"Déclaration de revenus des 
sociétés T2",EX,REG,"Businesses are required to file a corporation income tax return each year. CRA provides the information necessary for the business to file, processes the return and issues a request for payment or provides a refund. CRA and/or client-initiated reassessments may occur.","Les entreprises sont tenues de produire une déclaration de revenus des sociétés chaque année. L’Agence fournit les renseignements nécessaires pour que l’entreprise produise sa déclaration, puis traite la déclaration, envoie une demande de paiement ou fourni un remboursement. De nouvelles cotisations initiées par l’Agence ou par le client peuvent être établies.",ABSB,DGCPS,ITA,LIR,T2 Program,Programme T2,1.2.2,47,N,ES,Y,2126712,NA,NA,254384,N,"Yes 
Weblink : http://www.cra-arc.gc.ca/gncy/stndrds/2017-2018/menu-17-18-eng.html","Oui 
Site Web: https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2017-2018.html",Y,Y,Y,Y,Y,Y,6,6,100,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2017-2018-CRA-006,Excise Duty / Tax Return Filing,Droits d'Accise / Production des Déclarations de Revenus,EX,REG,"Excise taxes are imposed on certain petroleum products, heavy automobiles and air conditioners designed for automobiles. There is also a tax imposed on insurance premiums and a charge imposed under the Air Travellers Security Charge Act. Excise duties are imposed on beer, spirits, wine, and tobacco products. Manufacturers/ businesses subject to excise tax are required to file a return. CRA provides the information necessary for the business to file, processes the return and issues a request for payment or provides a refund. CRA and/or client-initiated reassessments may occur.","Les taxes d’accise sont appliquées à certains produits pétroliers, aux véhicules lourds et aux climatiseurs conçus pour les automobiles. Une taxe est également appliquée aux primes d’assurance et des frais sont imposés en vertu de la Loi sur le droit pour la sécurité des passagers du transport aérien. Des droits d’accise sont imposés sur la bière, le vin, les spiritueux et les produits du tabac. Les entreprises et les fabricants assujettis à la LTA sont tenus de produire une déclaration. L’Agence fournit les renseignements nécessaires pour que l’entreprise produise sa déclaration, puis traite la déclaration, envoie une demande de paiement ou fourni un remboursement. De nouvelles cotisations initiées par l’Agence ou par le client peuvent être établies.",ABSB,DGCPS,ETA,tbe,Specialty Business Returns,Retours d'affaires spécialisés,1.2.2,47,N,ES,Y,3885,NA,NA,40935,N,"Yes 
Weblink :  http://www.cra-arc.gc.ca/gncy/stndrds/2017-2018/menu-17-18-eng.html","Oui 
Site Web: https://www.canada.ca/fr/agence-revenu/services/a-propos-agence-revenu-canada-arc/normes-service-a-arc/normes-service-2017-2018.html",Y,Y,Y,Y,Y,Y,6,6,100,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
2017-2018-CRA-007,Income Tax Rulings,Décisions en Impôt ,EX,REG,CRA provides income tax technical interpretations and advance income tax rulings upon request. A technical interpretation  provides the CRA's interpretation of specific provisions of federal income tax law for no fee. A Ruling is a written statement confirming how the CRA's interpretation of specific provisions of federal income tax law applies to a definite transaction or transactions that a taxpayer is contemplating. A fee is charged.,L’Agence fournit sur demande des interprétations techniques et des décisions anticipées en matière d’impôt sur le revenu. Une interprétation technique permet d’obtenir gratuitement l’interprétation que fait l’Agence de certaines dispositions particulières des lois relatives à l’impôt fédéral sur le revenu. Une décision est une déclaration écrite qui confirme dans quelle mesure l’interprétation que fait l’Agence de certaines dispositions particulières des lois relatives à l’impôt fédéral sur le revenu s’applique à une opération précise ou à une opération que le contribuable envisage d’effectuer. Ce service est offert moyennant certains frais.,LPRAB,DGPLAR,ITA,LIR,Income Tax Rulings,décisions en impôt,1.1.6,47,N,PP,NA,NA,NA,NA,129,Y,"Yes 
Weblink : http://www.cra-arc.gc.ca/gncy/stndrds/2017-2018/menu-17-18-eng.html",tbe,NA,NA,NA,NA,NA,NA,0,0,100,cra-arc,Canada Revenue Agency | Agence du revenu du Canada
